,GENE.ID,Hsap_IMR90iPSCs_CPCs_1G_Rep1,Hsap_IMR90iPSCs_CPCs_1G_Rep2,Hsap_IMR90iPSCs_CPCs_1G_Rep3,Hsap_IMR90iPSCs_CPCs_suG_Rep1,Hsap_IMR90iPSCs_CPCs_suG_Rep2,Hsap_IMR90iPSCs_CPCs_suG_Rep3,Hsap_TK6cells_LCL_1G_Rep1_SRR1805693,Hsap_TK6cells_LCL_1G_Rep2_SRR1805694,Hsap_TK6cells_LCL_suG_Rep1_SRR1805691,Hsap_TK6cells_LCL_suG_Rep2_SRR1805692
21542,ENSG00000270882,39.82252678,32.12821513,45.63502277,22.90103517,29.15497009,58.50854616,74.90044176,61.66018773,68.33817653,54.88707611
21543,ENSG00000270885,356.4305935,312.7731131,264.2473288,167.1245147,231.5072369,270.528922,NA,NA,NA,NA
21544,ENSG00000270890,6.66204543,5.392893234,11.67357676,3.909161723,8.666182004,4.162048589,NA,NA,NA,NA
21545,ENSG00000270903,4.996609193,0,4.244937007,3.90924988,1.238016695,0,NA,NA,NA,NA
21546,ENSG00000270923,0.832764226,1.797603403,4.244937007,0.977305476,4.952078591,1.040506808,NA,NA,NA,NA
21547,ENSG00000270933,7.494852967,7.190449681,4.244937006,7.81840459,3.714065153,3.121525643,23.01741378,21.71597076,22.05272627,19.2797655
21548,ENSG00000270953,21.65163987,16.17868842,39.2656673,14.65934856,17.33236712,20.81024668,NA,NA,NA,NA
21549,ENSG00000270956,5.829307669,8.988113947,7.42863976,8.795654431,4.952096392,7.283573837,16.99506147,18.74577384,19.9853654,13.49416304
21550,ENSG00000270959,19.15396429,44.03994824,31.83702756,27.3653829,33.42619272,28.09339993,NA,NA,NA,NA
21551,ENSG00000270964,27.48159141,29.65985395,18.04098228,30.29708485,18.57016904,27.05299393,17.06709111,20.76476846,10.44696967,16.39231171
21552,ENSG00000270972,NA,NA,NA,NA,NA,NA,10.92909168,14.77196992,12.74200471,10.58760257
21553,ENSG00000270977,8.058815694,24.98779141,6.744880408,6.633180847,8.142365222,11.99121401,265.7188637,240.4863648,245.3820523,236.6065925
21554,ENSG00000270996,3.331065243,0.898798326,5.306171259,0.977309146,1.238018098,1.040505505,NA,NA,NA,NA
21555,ENSG00000271009,7.495007999,4.493891612,7.428639764,9.773308968,2.476017828,3.12149336,10.04467943,10.87991761,11.48191903,10.6072276
21556,ENSG00000271011,3.330990546,4.4941428,2.122468502,3.909105097,9.904255827,4.162068685,NA,NA,NA,NA
21557,ENSG00000271013,5.829487639,8.987697718,4.244937008,4.886700974,9.904039905,10.40494487,182.9518973,177.1204115,183.4832319,183.226707
21558,ENSG00000271021,4.996448087,5.393032452,3.183702751,1.954530409,4.95214661,6.243126599,NA,NA,NA,NA
21559,ENSG00000271032,10.82572647,3.595310657,5.306171254,8.795495233,4.952126268,6.243100954,NA,NA,NA,NA
21560,ENSG00000271075,4.996571668,3.595221577,5.306171258,1.954602922,1.238021343,4.162032931,NA,NA,NA,NA
21561,ENSG00000271079,5.829462886,5.392652977,0,0,2.476015233,0,NA,NA,NA,NA
21562,ENSG00000271092,34.82493773,46.36238326,18.15489242,15.79056658,15.29600292,17.80018432,36.13988105,50.42702393,39.7024253,36.6414605
21563,ENSG00000271109,16.75874054,9.561192724,9.08041085,16.75633226,17.75732342,24.24792634,NA,NA,NA,NA
21564,ENSG00000271119,7.494988031,7.190255314,9.551108268,5.863961947,14.85612676,9.364492553,NA,NA,NA,NA
21565,ENSG00000271121,103.2609909,120.4425301,165.5525432,104.5689927,128.7551487,121.7403416,64.74797047,68.97695198,60.28919311,59.71842029
21566,ENSG00000271122,154.8976461,166.2726787,191.0221654,182.7623186,186.9388547,148.7907925,226.1493127,208.7703347,218.9722985,221.7986341
21567,ENSG00000271127,NA,NA,NA,NA,NA,NA,0,23.73860764,0,0
21568,ENSG00000271133,13.41501221,5.202232484,12.00754968,13.73553292,9.554115399,8.6040061,73.95381895,93.87828971,95.73717584,112.9990017
21569,ENSG00000271141,4.163748381,1.797650515,9.551108259,4.886399324,11.14227416,6.243095382,3.983931153,3.941440938,4.231642847,2.889517806
21570,ENSG00000271147,108.3102748,91.00524271,116.8085445,117.2540659,122.693492,102.7787998,35.22089912,38.64981342,22.46535613,41.31887321
21571,ENSG00000271151,0.832769933,1.797584922,2.122468504,4.886577617,3.714046216,4.162012969,45.12983551,47.43445343,50.23228314,43.3877304
21572,ENSG00000271153,0,14.38144651,0,0,0,0,NA,NA,NA,NA
21573,ENSG00000271155,24.98322994,13.48178011,23.34715354,18.56914204,13.6181335,26.01251237,NA,NA,NA,NA
21574,ENSG00000271156,5.829273242,6.291735502,3.183702753,4.886431397,2.476055507,7.283595343,NA,NA,NA,NA
21575,ENSG00000271161,1.986302182,2.122731745,0.835432467,1.538687889,5.994523355,4.986066188,NA,NA,NA,NA
21576,ENSG00000271254,751.0778565,646.8666355,841.6173946,712.6878918,827.0047532,954.6915628,100.8665807,126.1197839,117.393434,95.23373047
21577,ENSG00000271270,23.96501613,17.65928261,10.43122655,24.93157772,15.59524357,20.27669795,470.1592697,361.0019169,388.2889006,380.387876
21578,ENSG00000271303,363.925165,343.3320629,317.3090413,370.4097652,365.2121842,352.7283194,2094.957246,2178.331697,2298.364877,2404.041708
21579,ENSG00000271321,NA,NA,NA,NA,NA,NA,32.15173838,21.76312558,21.91026656,10.60745628
21580,ENSG00000271327,NA,NA,NA,NA,NA,NA,17.06615684,11.86522143,24.03018073,11.57099304
21581,ENSG00000271335,10.73389031,12.77115607,10.0451317,16.51481157,12.73848818,16.96292106,17.18347267,24.25499204,7.721395719,15.31308932
21582,ENSG00000271344,7.494955707,0.898787729,2.122468504,0,4.952052931,4.162005665,NA,NA,NA,NA
21583,ENSG00000271361,NA,NA,NA,NA,NA,NA,1.997639584,5.917599187,4.213317485,6.746094345
21584,ENSG00000271366,2.498265223,1.797633035,7.428639759,0.977289367,2.4760529,0,NA,NA,NA,NA
21585,ENSG00000271367,NA,NA,NA,NA,NA,NA,2.988620076,1.970847466,5.287812203,2.889633502
21586,ENSG00000271369,62.45634066,57.52465766,84.89874008,65.47793169,59.4254075,47.86368722,NA,NA,NA,NA
21587,ENSG00000271380,29.9794804,26.06529071,28.65332479,24.43259812,21.04634515,28.09369868,11.01431662,6.911559319,8.393690258,11.56845664
21588,ENSG00000271383,371.1147052,307.5221992,398.8003666,401.3239457,367.6809829,417.7546916,714.5490971,724.1042866,778.0637445,607.1769453
21589,ENSG00000271387,0,5.39277742,1.061234252,0.977311418,2.476034278,5.202523496,14.03334039,10.86722363,9.426502936,9.641241455
21590,ENSG00000271395,NA,NA,NA,NA,NA,NA,45.25662136,22.17024941,52.31641186,53.27573455
21591,ENSG00000271396,2.49829854,0.898798537,2.122468503,0.977308916,2.47603639,2.081011174,NA,NA,NA,NA
21592,ENSG00000271401,2.498224419,5.393031234,2.122468501,0.977265425,2.476073119,1.040521021,NA,NA,NA,NA
21593,ENSG00000271425,198.3081531,178.2570198,239.3794165,242.4282566,238.2975877,258.0924579,118.7774065,93.33633216,113.1773896,110.4212564
21594,ENSG00000271427,NA,NA,NA,NA,NA,NA,8.974928559,11.82872644,13.72667834,6.744204066
21595,ENSG00000271447,163.1476766,213.1594568,123.1290451,100.9597378,98.6733168,70.15054858,NA,NA,NA,NA
21596,ENSG00000271452,6.661934761,6.291865557,7.428639753,6.84086256,12.38036283,6.243124735,NA,NA,NA,NA
21597,ENSG00000271474,23.31789457,22.46932521,28.6533248,26.38809023,17.33209064,14.5669403,NA,NA,NA,NA
21598,ENSG00000271503,NA,NA,NA,NA,NA,NA,4724.740986,4489.65039,4255.405604,4803.216737
21599,ENSG00000271524,8.327535922,4.494094586,6.367405507,3.909147032,13.61830307,5.202567253,NA,NA,NA,NA
21600,ENSG00000271533,140.7402359,100.6624842,165.5525433,100.6657703,81.70840219,147.7503491,507.5389422,436.3205352,520.387902,443.5944767
21601,ENSG00000271538,NA,NA,NA,NA,NA,NA,3.015371457,2.968324398,3.128095593,1.928686152
21602,ENSG00000271547,2.498240329,2.696489858,1.061234251,1.954549521,2.476065235,0,NA,NA,NA,NA
21603,ENSG00000271550,4.16375643,1.797645302,3.183702753,0.977282698,4.952117063,2.081029783,NA,NA,NA,NA
21604,ENSG00000271551,4.996635801,4.493940447,6.367405511,7.818562213,7.42808039,6.243009333,26.08907411,19.77027527,32.41308665,27.96219516
21605,ENSG00000271553,2.498312132,2.696373607,3.183702755,3.909267568,1.238014827,3.12150827,NA,NA,NA,NA
21606,ENSG00000271576,27.48160874,26.06469549,11.67357677,27.36513478,12.38010879,14.56699214,147.5933923,139.4275364,144.1470225,131.1394319
21607,ENSG00000271580,1.66552565,2.696411908,5.306171258,2.931909031,0,0,NA,NA,NA,NA
21608,ENSG00000271601,497.1713469,418.8275606,472.2492422,491.6011238,460.538166,477.5872914,1933.770336,2113.393731,1918.707686,1864.068507
21609,ENSG00000271605,NA,NA,NA,NA,NA,NA,14.30878901,13.86876087,31.35333476,16.3499424
21610,ENSG00000271614,125.7501411,169.8679634,120.9807047,143.6686056,127.514633,127.9809416,45.22580573,52.43733471,47.97238656,54.00276484
21611,ENSG00000271623,2.498268091,1.797629939,3.183702754,0.97729105,3.714077217,3.121535782,NA,NA,NA,NA
21612,ENSG00000271643,34.14411698,44.03976701,35.02073032,48.86695627,38.37816863,40.57929979,66.33980399,81.13530643,70.90065219,69.43283563
21613,ENSG00000271644,2.494520632,7.206739736,2.122465993,1.950188751,2.477908439,1.041292278,NA,NA,NA,NA
21614,ENSG00000271646,3.331120715,5.392655247,4.244937008,3.909334234,2.47601558,5.20248421,69.32421795,69.24466476,86.60377638,114.7530027
21615,ENSG00000271659,3.33097217,1.797671996,7.428639754,4.886340938,2.476070786,7.283640288,NA,NA,NA,NA
21616,ENSG00000271662,0,1.797584807,6.367405511,5.863893514,0,0,NA,NA,NA,NA
21617,ENSG00000271664,2.498311195,2.696375124,2.122468504,0.977316342,0,3.121508855,NA,NA,NA,NA
21618,ENSG00000271670,11.658577,5.392894972,4.244937005,8.795611044,4.952104534,11.44563485,NA,NA,NA,NA
21619,ENSG00000271672,NA,NA,NA,NA,NA,NA,55.92088181,30.57124608,64.27522905,70.35121967
21620,ENSG00000271698,18.32107168,20.67200125,35.02073031,27.36513296,27.23623995,31.21498384,33.13300265,20.76573099,32.38118493,27.96354136
21621,ENSG00000271699,2.627976415,4.974139902,3.147050947,1.91761252,1.953467504,1.557402836,13.21882875,34.48932482,15.49558595,5.465301551
21622,ENSG00000271714,4.163890843,5.392674771,0,2.931990061,0,3.121494293,NA,NA,NA,NA
21623,ENSG00000271723,0,4.927532084,5.737060341,7.396935821,0,0,NA,NA,NA,NA
21624,ENSG00000271730,0,5.392884288,2.122468503,3.909168207,1.238025316,3.121534716,NA,NA,NA,NA
21625,ENSG00000271734,NA,NA,NA,NA,NA,NA,3.966329312,2.953368933,1.064997441,4.809458862
21626,ENSG00000271736,15.96202672,13.75182932,34.57965844,32.56309838,21.97399305,18.93026936,NA,NA,NA,NA
21627,ENSG00000271737,2.498204187,2.696548376,3.18370275,4.886267771,0,4.162100938,7.887603203,0.98378671,3.22282676,5.75810427
21628,ENSG00000271741,48.30133013,35.95094592,73.22516339,37.13876723,21.04611505,27.05289555,78.38217496,82.11348953,99.09244303,99.32559395
21629,ENSG00000271743,6.662207824,10.7853921,8.489874016,15.63721863,11.14209821,9.364495195,3.012087353,10.87728005,2.08911301,1.9285199
21630,ENSG00000271746,NA,NA,NA,NA,NA,NA,3.004891294,3.95018856,2.097280171,3.856276712
21631,ENSG00000271754,10.82574797,11.68472482,0,21.50016351,6.190151688,20.81031585,8.964619147,6.897796433,15.86647408,12.52138926
21632,ENSG00000271755,7.495031469,0.898774101,7.428639764,2.932006462,1.238006976,2.080992315,3.014578506,5.935783327,1.043146462,4.821615582
21633,ENSG00000271780,3.331080504,12.58309009,10.61234252,11.72779035,9.904122097,7.283521854,22.06436201,18.77655728,25.11448945,31.81777224
21634,ENSG00000271781,14.15697219,15.27966073,14.85727952,19.54606884,13.61822557,17.68862801,3.003712099,2.962006318,1.049328572,3.856086062
21635,ENSG00000271787,15.82204564,6.291895037,18.04098225,31.27236805,24.76076433,24.97253793,NA,NA,NA,NA
21636,ENSG00000271788,NA,NA,NA,NA,NA,NA,15.02137327,11.84903152,7.343146134,21.2089204
21637,ENSG00000271789,1.665548325,3.595142455,7.428639763,0.977322968,1.238012262,7.283504201,3.011130563,7.90935411,5.225496019,4.821177515
21638,ENSG00000271793,39.13993173,30.55924247,41.38813581,12.70497758,25.99840824,29.13418573,9.014531418,8.887846686,11.53533908,17.3532224
21639,ENSG00000271795,9.160601229,4.493865197,3.183702756,5.864019848,3.714019465,3.121487244,19.09410952,18.79761818,27.11768123,20.25093409
21640,ENSG00000271797,9.993209,5.392779211,9.551108266,9.773110932,9.904138207,10.40504814,6.014059478,8.891191004,6.284694229,3.856498706
21641,ENSG00000271806,0.83278304,2.696313728,4.244937008,1.95467719,0,3.121485164,NA,NA,NA,NA
21642,ENSG00000271810,0,4.22306223,0,4.761053689,0,3.219391303,NA,NA,NA,NA
21643,ENSG00000271811,10.82612114,3.595114047,3.183702756,7.818645526,9.904072008,2.080995719,7.031147334,6.923513874,10.43841935,7.714336197
21644,ENSG00000271815,NA,NA,NA,NA,NA,NA,4.962971379,2.953846915,11.69726265,0.962210181
21645,ENSG00000271816,62.45834455,44.93897595,53.0617126,43.9798318,38.37829337,37.45793694,267.1573771,212.6392055,221.3299826,190.9283353
21646,ENSG00000271824,19.15386352,7.190252376,27.59209055,11.72792869,4.952041578,35.37696705,NA,NA,NA,NA
21647,ENSG00000271826,9.993325208,14.38049372,6.367405512,12.70526582,18.57015117,9.364488883,NA,NA,NA,NA
21648,ENSG00000271828,9.16054378,10.78537793,11.67357677,16.61456661,11.14209333,17.68848318,NA,NA,NA,NA
21649,ENSG00000271833,9.993068145,11.68460201,8.48987401,10.75019474,8.666182004,1.040512147,NA,NA,NA,NA
21650,ENSG00000271843,4.996527824,1.79763445,5.306171256,5.863731587,9.904214197,6.243076786,NA,NA,NA,NA
21651,ENSG00000271848,10.87476582,15.00934569,9.779137349,14.98643912,10.39440154,22.76245394,NA,NA,NA,NA
21652,ENSG00000271849,4.996490224,3.595309485,1.061234251,2.9318327,3.714094298,1.040516713,NA,NA,NA,NA
21653,ENSG00000271851,22.48505422,16.17797718,16.97974803,20.52399022,21.04613739,20.80994174,45.2087963,58.36146304,52.17594573,51.10824349
21654,ENSG00000271853,3.982006262,16.80511862,15.72444251,18.20970602,12.23558278,15.13410781,51.2306317,32.99682221,24.96518647,28.19748144
21655,ENSG00000271855,4.99659434,2.69639783,5.306171258,7.8184649,7.428111207,7.283541105,5.009635893,7.901541323,8.385159087,4.820484584
21656,ENSG00000271856,NA,NA,NA,NA,NA,NA,1236.829435,1375.029065,1262.461616,1375.111379
21657,ENSG00000271857,4.996602078,3.595188755,11.67357677,28.34200109,7.428105456,13.52656587,NA,NA,NA,NA
21658,ENSG00000271858,17.29981427,8.309249915,9.836492847,20.09951064,12.25369076,12.67489171,NA,NA,NA,NA
21659,ENSG00000271860,9.916803686,19.73027164,13.44097891,6.582606693,10.00110466,7.575371829,NA,NA,NA,NA
21660,ENSG00000271862,12.491639,8.089044726,10.61234252,20.52384779,13.6181204,20.80998988,99.39812663,82.07367575,89.83297632,78.10500864
21661,ENSG00000271868,4.16371345,1.797673138,2.122468501,1.954535134,3.714106965,1.040520261,NA,NA,NA,NA
21662,ENSG00000271869,10.82552246,6.291971512,7.428639748,6.840747374,3.714129694,6.243159774,7.873434935,7.869708653,6.463267417,4.794311038
21663,ENSG00000271870,22.48411622,17.07782235,16.97974801,8.795445416,9.904271235,16.64830064,100.3269015,102.4148034,113.6513633,91.433914
21664,ENSG00000271871,1.665535429,1.797592106,2.122468504,2.931934853,1.238017054,2.081009257,NA,NA,NA,NA
21665,ENSG00000271880,10.82615969,14.38037938,0,4.886679555,0,0,NA,NA,NA,NA
21666,ENSG00000271882,2.498201678,0,3.18370275,4.886260408,1.238042194,2.081051514,NA,NA,NA,NA
21667,ENSG00000271888,4.996620651,3.595168708,4.244937007,2.931947496,4.9520611,7.283521929,16.04675088,24.70594692,20.92886469,22.17601662
21668,ENSG00000271894,4.163897511,7.190215757,8.489874016,3.909329471,0,7.283480852,NA,NA,NA,NA
21669,ENSG00000271895,45.02126488,64.23845826,51.55727977,70.21947458,50.10617407,74.79412161,126.7433327,113.4840175,126.8667536,104.6960128
21670,ENSG00000271913,14.71201896,17.45339608,7.447633655,19.52570573,27.61952595,10.72259902,98.13376838,93.23603299,93.35439147,73.74498589
21671,ENSG00000271918,10.82608915,8.089042465,7.428639764,11.7279163,9.904086642,8.323995177,24.0971495,33.62103278,38.64740915,46.28454654
21672,ENSG00000271926,3.331025498,5.392886475,6.367405508,3.909166622,6.190127417,1.040511713,NA,NA,NA,NA
21673,ENSG00000271933,9.160569422,8.987777205,14.85727953,21.50129413,14.85610365,14.56696576,NA,NA,NA,NA
21674,ENSG00000271936,64.12333723,53.02869023,41.38813582,45.93388586,44.56853639,38.49860424,36.1089491,43.48498275,49.17445245,52.06586776
21675,ENSG00000271937,0.832754701,0,3.183702754,4.886443545,2.476053455,2.081025517,NA,NA,NA,NA
21676,ENSG00000271943,NA,NA,NA,NA,NA,NA,6.004401998,4.935384388,2.100340144,4.819931628
21677,ENSG00000271945,0,2.691451037,2.904829022,0.89170565,1.129573661,3.383462361,NA,NA,NA,NA
21678,ENSG00000271959,10.82615672,1.797548162,4.244937008,23.45605221,6.190034833,12.4859538,51.24792445,50.45420733,34.42373468,33.75131374
21679,ENSG00000271964,4.163750871,0.898824451,3.183702753,4.886403707,1.238030092,5.202577929,8.966030695,7.883363368,11.63267851,10.59562001
21680,ENSG00000271966,8.327706946,8.987912283,9.551108266,12.70511923,7.428089037,20.81005533,12.0365159,19.76608334,19.87849473,24.10460063
21681,ENSG00000271967,NA,NA,NA,NA,NA,NA,0.995982788,6.897521641,3.173732135,1.926345204
21682,ENSG00000271971,12.49141497,6.291648485,9.551108264,7.818398359,6.190110233,4.162035296,30.01876539,34.54564042,42.01422871,29.88329721
21683,ENSG00000271976,44.97014169,53.92653082,59.42911811,51.79869941,53.23432785,60.34880876,149.70506,172.1256003,164.8513195,198.6485725
21684,ENSG00000271978,8.327818582,12.58282418,8.489874016,20.52406682,6.190032709,15.60743689,5.024714907,0.989342785,4.17201978,2.892988283
21685,ENSG00000271984,1.665503485,0,3.183702753,4.886417508,0,3.121543819,NA,NA,NA,NA
21686,ENSG00000271989,1.665526553,4.494016191,1.061234252,0,1.238020353,5.202537004,4.005131956,2.962066548,1.049243067,4.820182721
21687,ENSG00000271992,4.163709226,0,1.06123425,4.8863304,1.238036283,0,1.982541621,2.953109757,4.262072073,2.885425096
21688,ENSG00000271993,NA,NA,NA,NA,NA,NA,4.99376092,6.903624338,11.58789338,5.782326252
21689,ENSG00000271998,NA,NA,NA,NA,NA,NA,31.14474282,19.78386574,0,22.17910002
21690,ENSG00000272008,13.32452752,13.48157033,14.85727953,10.7507232,17.33208001,13.52643628,30.15293941,27.7039663,28.15404209,20.25116368
21691,ENSG00000272009,4.163793892,0,2.122468503,3.909183549,3.71407109,6.243061265,4.999491093,7.893556148,7.36090559,8.675026132
21692,ENSG00000272010,4.996532277,3.595264094,4.244937005,0,6.190131115,4.162049337,8.987497853,10.84799372,12.64382271,21.20178856
21693,ENSG00000272030,10.08929039,16.1402854,22.66834209,12.08570247,8.909894348,5.578881931,49.42838794,33.88923484,31.41773426,31.45744591
21694,ENSG00000272031,26.9681276,33.92324895,18.13767589,25.49525095,15.59077207,24.79936984,63.41935351,54.06310512,72.82958728,60.73262866
21695,ENSG00000272033,0,0.898779685,1.061234252,0.977329416,4.952038158,8.323986497,8.034677229,10.87911668,6.26422314,9.642832733
21696,ENSG00000272037,8.327745998,4.49392453,7.428639763,6.841266166,2.476023873,14.56700458,8.030310206,5.932273447,13.58455043,10.6066569
21697,ENSG00000272040,2.498314571,1.797579773,2.122468504,1.954636645,1.238014223,5.202511244,39.1251871,28.66347105,27.1947451,17.35554506
21698,ENSG00000272047,305.724461,385.0288096,271.3452427,346.1589977,323.0203716,284.9724182,1075.796218,1153.799635,937.8743431,1076.427575
21699,ENSG00000272050,4.163802702,6.291653676,9.551108263,14.65948483,8.666156709,16.64814576,NA,NA,NA,NA
21700,ENSG00000272054,14.99008695,9.886491348,30.77579331,13.68272971,7.428035904,14.56693454,68.34327405,82.12021467,75.0835242,52.07421792
21701,ENSG00000272056,2.498272246,1.797625455,5.306171257,3.90917395,4.95209884,5.202555312,4.997005851,0.986506703,3.157074956,1.927642368
21702,ENSG00000272068,0.832781773,3.595093177,2.122468504,1.954672729,2.476013211,0,261.2820156,234.4726682,265.9715136,189.0083879
21703,ENSG00000272070,1.293384036,8.729202812,4.94457383,2.276835051,1.922734629,10.60603692,2.009824828,5.935956612,8.344454071,3.85730847
21704,ENSG00000272072,7.494851174,1.797613065,8.489874012,8.795702007,14.85626239,20.81017344,8.005585424,4.935288285,4.20092392,5.78390025
21705,ENSG00000272077,47.46835314,59.31942712,54.12294685,60.59445652,47.04435402,52.02490623,21.09203473,16.81362567,24.01098198,23.1428862
21706,ENSG00000272078,16.65569951,3.595072436,7.428639764,13.68278804,3.714012674,9.364444608,NA,NA,NA,NA
21707,ENSG00000272079,17.48823049,17.0769661,7.428639763,4.886603558,3.714039644,10.40501401,14.04862048,11.86247351,4.18201361,9.642172463
21708,ENSG00000272081,4.163725226,19.77432062,9.551108256,8.795445416,6.190169522,4.16207516,NA,NA,NA,NA
21709,ENSG00000272084,34.14406458,30.55827602,27.59209055,28.3427694,33.42617252,20.8099133,8.039775354,7.914868625,11.47251489,8.678984526
21710,ENSG00000272086,23.31737648,17.97605928,23.34715354,18.56877796,14.85624273,24.97217508,23.03093167,31.59601268,28.32728154,26.9929857
21711,ENSG00000272087,5.829298135,6.291695199,8.489874011,2.931877617,4.952100441,5.202556995,NA,NA,NA,NA
21712,ENSG00000272088,0.832728459,2.696578833,4.244936998,0,6.190231163,3.121587454,NA,NA,NA,NA
21713,ENSG00000272092,3.331081794,10.78549952,16.97974803,5.863898581,1.238015022,12.48603505,NA,NA,NA,NA
21714,ENSG00000272097,10.84682075,4.284956422,8.109111432,7.41446482,8.929355079,4.155018341,41.89660452,36.82306188,32.67795375,42.33800328
21715,ENSG00000272103,5.829455222,2.696331806,3.183702756,1.954664085,1.23800843,2.08099476,6.027411905,2.967415266,4.174559438,8.678709642
21716,ENSG00000272104,0,8.98851647,0,0,4.952170307,0,NA,NA,NA,NA
21717,ENSG00000272106,150.7329119,122.2338844,139.021687,164.1915469,111.4208122,144.6292052,102.453367,99.89614716,84.55186311,94.5005823
21718,ENSG00000272108,4.996672356,3.595112905,7.428639764,5.863986008,8.666062089,5.202488747,NA,NA,NA,NA
21719,ENSG00000272112,NA,NA,NA,NA,NA,NA,3.980742029,4.925723016,4.236843404,3.851887059
21720,ENSG00000272114,44.96051128,27.8709942,46.69430594,35.17272189,28.47722421,47.8679732,NA,NA,NA,NA
21721,ENSG00000272115,1.665488134,5.393006035,2.122468501,7.81815993,3.714103894,3.121558203,NA,NA,NA,NA
21722,ENSG00000272129,17.48826777,20.67205075,21.22468504,22.47844824,13.61813085,11.44550321,21.0797742,19.77435414,21.94391649,19.28484607
21723,ENSG00000272138,5.362521026,3.877412661,0.324215125,6.193276163,0,2.941582335,12.48520621,5.236173206,12.55205096,11.79643937
21724,ENSG00000272140,21.61966562,19.39839385,30.08139483,30.58861378,28.32808542,34.95438533,118.3940048,142.9419121,105.2808493,109.0638505
21725,ENSG00000272142,47.63926245,56.8253053,48.68638474,41.75173074,54.5031593,54.11456616,38.04645057,39.04023333,37.16130688,37.54063066
21726,ENSG00000272143,31.64526148,56.62391426,44.57183858,50.82041688,43.33053644,52.02515881,NA,NA,NA,NA
21727,ENSG00000272144,NA,NA,NA,NA,NA,NA,21.05890168,29.64521248,33.49258267,20.24747635
21728,ENSG00000272145,41.63883111,26.06466733,19.10221654,31.27447354,13.61811477,32.25547097,184.7613474,180.9692525,186.9425496,159.1042619
21729,ENSG00000272146,3.363379941,3.06291154,6.904822853,6.576823689,5.83732776,7.593321366,26.99482411,17.53982529,16.70330408,16.50828616
21730,ENSG00000272148,4.996461023,3.595341005,4.244937002,4.886344998,8.666245351,3.121559259,1.984718149,4.922928388,5.318582938,4.81084886
21731,ENSG00000272150,59.12756726,45.83736659,42.44937008,52.77624591,48.28223253,40.57931693,16.08083449,37.59728982,33.3702379,38.57350685
21732,ENSG00000272153,31.64444828,26.9648081,35.02073028,19.54556078,16.09440603,19.76981435,NA,NA,NA,NA
21733,ENSG00000272156,3.331043334,0.898807193,2.122468503,3.90919802,1.238022169,4.162035708,NA,NA,NA,NA
21734,ENSG00000272159,5.829314438,5.392858974,3.183702754,6.841076473,7.428140275,3.121529832,2.000090963,3.94699491,2.102649277,4.819553826
21735,ENSG00000272163,4.163901598,3.595102585,1.061234252,5.864002841,3.714023056,2.080993508,NA,NA,NA,NA
21736,ENSG00000272168,77.25715132,51.3272974,46.64132793,65.50323431,29.33957831,74.30424786,NA,NA,NA,NA
21737,ENSG00000272170,4.163667752,1.797702735,3.18370275,5.863508875,2.476084897,1.040525971,NA,NA,NA,NA
21738,ENSG00000272172,2.497961606,1.797960814,3.183702715,3.908444923,3.714305024,0,NA,NA,NA,NA
21739,ENSG00000272173,17.48817907,34.15408284,37.14319881,38.11533963,34.66442097,35.37709965,32.09564862,35.57788612,48.13111984,61.70750982
21740,ENSG00000272180,0,0,7.428639763,0,0,4.162005423,NA,NA,NA,NA
21741,ENSG00000272182,7.494760182,9.887051916,18.04098227,6.840976983,9.904235045,22.89132974,3.986834005,14.78346407,6.340365438,9.633494346
21742,ENSG00000272183,NA,NA,NA,NA,NA,NA,1.998431002,4.932070468,6.316182576,1.927561039
21743,ENSG00000272192,0.832752549,2.696461817,2.122468502,4.886424611,3.71408498,1.040514102,NA,NA,NA,NA
21744,ENSG00000272195,13.32443127,7.190248754,10.61234252,4.886639414,1.238010187,7.283491993,14.05870045,12.85613093,5.221390363,6.749907244
21745,ENSG00000272196,49.13233041,0,31.83702753,31.27305068,0,0,33.89293723,28.58257617,27.4697309,57.80115698
21746,ENSG00000272205,NA,NA,NA,NA,NA,NA,4.999132356,8.880130817,2.103322548,6.747154781
21747,ENSG00000272217,3.331014098,1.797638053,3.183702754,3.909146556,2.476055203,3.121540479,3.991338657,6.901487231,10.549248,5.781313398
21748,ENSG00000272218,4.16368619,3.595381585,4.244937001,1.954515941,3.714119122,5.202618336,0.987960187,6.887566245,5.354740245,3.842239165
21749,ENSG00000272221,0.832772085,7.190311813,2.122468504,2.931957936,0,2.081003796,49.16269642,53.37662302,52.28817222,68.458589
21750,ENSG00000272223,14.15669186,10.78596324,11.67357676,13.68184181,13.6183604,10.40517831,7.954353367,3.939735437,3.181985481,5.77633471
21751,ENSG00000272234,0,1.797635904,1.061234251,4.886439036,0,7.283591548,NA,NA,NA,NA
21752,ENSG00000272240,18.32048916,8.089429778,12.73481101,20.52287092,13.61833647,13.52670803,NA,NA,NA,NA
21753,ENSG00000272256,19.15347745,2.696426166,4.244937006,8.795680583,6.190114355,10.40509517,NA,NA,NA,NA
21754,ENSG00000272259,NA,NA,NA,NA,NA,NA,1290.06389,1212.203134,874.9031945,621.9588267
21755,ENSG00000272263,3.330986714,1.797660222,3.183702752,2.931823764,1.23803269,6.243106618,1.988651882,0.984932013,5.302956668,3.85102993
21756,ENSG00000272267,4.99664449,8.987857449,13.79604527,9.773228259,4.952049288,10.40500651,8.029564076,19.77322472,9.406117759,14.46351563
